,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Requested_Date,Requested_Hour,Requested_Month,Requested_Day_Of_Week,Drop_Date,Drop_Hour,Drop_Month,Drop_Day_Of_Week,Demand_Not_Filled,Demand_Filled,Cancelled
6012,5113,City,,No Cars Available,2016-07-14 20:09:49,,14,20,7,Thursday,,,,,1,0,0
6013,5130,Airport,,No Cars Available,2016-07-14 20:10:11,,14,20,7,Thursday,,,,,1,0,0
6014,5129,Airport,,No Cars Available,2016-07-14 20:10:31,,14,20,7,Thursday,,,,,1,0,0
6015,5138,Airport,,No Cars Available,2016-07-14 20:12:41,,14,20,7,Thursday,,,,,1,0,0
6016,5128,Airport,,No Cars Available,2016-07-14 20:12:46,,14,20,7,Thursday,,,,,1,0,0
6017,5131,City,,No Cars Available,2016-07-14 20:13:12,,14,20,7,Thursday,,,,,1,0,0
6018,5134,Airport,,No Cars Available,2016-07-14 20:13:32,,14,20,7,Thursday,,,,,1,0,0
6019,5137,Airport,,No Cars Available,2016-07-14 20:13:35,,14,20,7,Thursday,,,,,1,0,0
6020,5143,Airport,,No Cars Available,2016-07-14 20:14:35,,14,20,7,Thursday,,,,,1,0,0
6021,5140,Airport,,No Cars Available,2016-07-14 20:14:50,,14,20,7,Thursday,,,,,1,0,0
6022,5139,Airport,,No Cars Available,2016-07-14 20:15:50,,14,20,7,Thursday,,,,,1,0,0
6023,5135,Airport,,No Cars Available,2016-07-14 20:16:25,,14,20,7,Thursday,,,,,1,0,0
6024,5146,Airport,,No Cars Available,2016-07-14 20:16:45,,14,20,7,Thursday,,,,,1,0,0
6025,5148,Airport,,No Cars Available,2016-07-14 20:18:17,,14,20,7,Thursday,,,,,1,0,0
6026,5151,Airport,,No Cars Available,2016-07-14 20:19:48,,14,20,7,Thursday,,,,,1,0,0
6027,5136,Airport,,No Cars Available,2016-07-14 20:20:39,,14,20,7,Thursday,,,,,1,0,0
6028,5147,Airport,,No Cars Available,2016-07-14 20:21:30,,14,20,7,Thursday,,,,,1,0,0
6029,5159,Airport,,No Cars Available,2016-07-14 20:22:44,,14,20,7,Thursday,,,,,1,0,0
6030,5152,Airport,,No Cars Available,2016-07-14 20:23:19,,14,20,7,Thursday,,,,,1,0,0
6031,5162,Airport,,No Cars Available,2016-07-14 20:24:20,,14,20,7,Thursday,,,,,1,0,0
6032,5161,Airport,,No Cars Available,2016-07-14 20:24:33,,14,20,7,Thursday,,,,,1,0,0
6033,5150,Airport,,No Cars Available,2016-07-14 20:26:03,,14,20,7,Thursday,,,,,1,0,0
6034,5156,Airport,,No Cars Available,2016-07-14 20:26:14,,14,20,7,Thursday,,,,,1,0,0
6035,5155,Airport,,No Cars Available,2016-07-14 20:26:22,,14,20,7,Thursday,,,,,1,0,0
6036,5158,Airport,,No Cars Available,2016-07-14 20:27:10,,14,20,7,Thursday,,,,,1,0,0
6037,5170,Airport,,No Cars Available,2016-07-14 20:29:01,,14,20,7,Thursday,,,,,1,0,0
6038,5165,Airport,,No Cars Available,2016-07-14 20:30:55,,14,20,7,Thursday,,,,,1,0,0
6039,5169,Airport,,No Cars Available,2016-07-14 20:31:29,,14,20,7,Thursday,,,,,1,0,0
6040,5157,Airport,,No Cars Available,2016-07-14 20:31:56,,14,20,7,Thursday,,,,,1,0,0
6041,5177,Airport,,No Cars Available,2016-07-14 20:33:07,,14,20,7,Thursday,,,,,1,0,0
6042,5167,Airport,,No Cars Available,2016-07-14 20:33:29,,14,20,7,Thursday,,,,,1,0,0
6043,5173,Airport,,No Cars Available,2016-07-14 20:33:48,,14,20,7,Thursday,,,,,1,0,0
6044,5168,Airport,,No Cars Available,2016-07-14 20:33:53,,14,20,7,Thursday,,,,,1,0,0
6045,5166,Airport,,No Cars Available,2016-07-14 20:34:28,,14,20,7,Thursday,,,,,1,0,0
6046,5183,Airport,,No Cars Available,2016-07-14 20:34:55,,14,20,7,Thursday,,,,,1,0,0
6047,5178,Airport,,No Cars Available,2016-07-14 20:35:30,,14,20,7,Thursday,,,,,1,0,0
6048,5180,Airport,,No Cars Available,2016-07-14 20:36:38,,14,20,7,Thursday,,,,,1,0,0
6049,5179,Airport,,No Cars Available,2016-07-14 20:37:22,,14,20,7,Thursday,,,,,1,0,0
6050,5172,Airport,,No Cars Available,2016-07-14 20:37:49,,14,20,7,Thursday,,,,,1,0,0
6051,5182,Airport,,No Cars Available,2016-07-14 20:38:19,,14,20,7,Thursday,,,,,1,0,0
6052,5181,Airport,,No Cars Available,2016-07-14 20:39:20,,14,20,7,Thursday,,,,,1,0,0
6053,5187,Airport,,No Cars Available,2016-07-14 20:42:36,,14,20,7,Thursday,,,,,1,0,0
6054,5189,Airport,,No Cars Available,2016-07-14 20:44:16,,14,20,7,Thursday,,,,,1,0,0
6055,5186,Airport,,No Cars Available,2016-07-14 20:45:34,,14,20,7,Thursday,,,,,1,0,0
6056,5191,City,,No Cars Available,2016-07-14 20:46:54,,14,20,7,Thursday,,,,,1,0,0
6057,5188,Airport,,No Cars Available,2016-07-14 20:48:19,,14,20,7,Thursday,,,,,1,0,0
6058,5196,Airport,,No Cars Available,2016-07-14 20:48:23,,14,20,7,Thursday,,,,,1,0,0
6059,5190,Airport,,No Cars Available,2016-07-14 20:49:42,,14,20,7,Thursday,,,,,1,0,0
6060,5201,Airport,,No Cars Available,2016-07-14 20:50:20,,14,20,7,Thursday,,,,,1,0,0
6061,5197,Airport,,No Cars Available,2016-07-14 20:50:35,,14,20,7,Thursday,,,,,1,0,0
6062,5195,Airport,,No Cars Available,2016-07-14 20:50:45,,14,20,7,Thursday,,,,,1,0,0
6063,5192,Airport,,No Cars Available,2016-07-14 20:52:06,,14,20,7,Thursday,,,,,1,0,0
6064,5211,Airport,,No Cars Available,2016-07-14 20:52:29,,14,20,7,Thursday,,,,,1,0,0
6065,5204,City,,No Cars Available,2016-07-14 20:53:20,,14,20,7,Thursday,,,,,1,0,0
6066,5203,Airport,,No Cars Available,2016-07-14 20:54:01,,14,20,7,Thursday,,,,,1,0,0
6067,5206,Airport,,No Cars Available,2016-07-14 20:54:14,,14,20,7,Thursday,,,,,1,0,0
6068,5212,Airport,,No Cars Available,2016-07-14 20:55:44,,14,20,7,Thursday,,,,,1,0,0
6069,5218,Airport,,No Cars Available,2016-07-14 20:56:01,,14,20,7,Thursday,,,,,1,0,0
6070,5205,Airport,,No Cars Available,2016-07-14 20:56:53,,14,20,7,Thursday,,,,,1,0,0
6071,5215,Airport,,No Cars Available,2016-07-14 20:58:21,,14,20,7,Thursday,,,,,1,0,0
6072,5213,Airport,,No Cars Available,2016-07-14 21:01:14,,14,21,7,Thursday,,,,,1,0,0
6073,5229,Airport,,No Cars Available,2016-07-14 21:02:42,,14,21,7,Thursday,,,,,1,0,0
6074,5223,Airport,,No Cars Available,2016-07-14 21:03:46,,14,21,7,Thursday,,,,,1,0,0
6075,5220,Airport,,No Cars Available,2016-07-14 21:04:06,,14,21,7,Thursday,,,,,1,0,0
6076,5222,Airport,,No Cars Available,2016-07-14 21:05:08,,14,21,7,Thursday,,,,,1,0,0
6077,5226,Airport,,No Cars Available,2016-07-14 21:05:37,,14,21,7,Thursday,,,,,1,0,0
6078,5238,Airport,,No Cars Available,2016-07-14 21:06:15,,14,21,7,Thursday,,,,,1,0,0
6079,5236,Airport,,No Cars Available,2016-07-14 21:06:40,,14,21,7,Thursday,,,,,1,0,0
6080,5231,Airport,,No Cars Available,2016-07-14 21:08:03,,14,21,7,Thursday,,,,,1,0,0
6081,5230,Airport,,No Cars Available,2016-07-14 21:09:10,,14,21,7,Thursday,,,,,1,0,0
6082,5237,Airport,,No Cars Available,2016-07-14 21:09:26,,14,21,7,Thursday,,,,,1,0,0
6083,5232,Airport,,No Cars Available,2016-07-14 21:10:04,,14,21,7,Thursday,,,,,1,0,0
6084,5240,Airport,,No Cars Available,2016-07-14 21:11:16,,14,21,7,Thursday,,,,,1,0,0
6085,5233,City,,No Cars Available,2016-07-14 21:11:18,,14,21,7,Thursday,,,,,1,0,0
6086,5239,Airport,,No Cars Available,2016-07-14 21:12:36,,14,21,7,Thursday,,,,,1,0,0
6087,5242,Airport,,No Cars Available,2016-07-14 21:13:02,,14,21,7,Thursday,,,,,1,0,0
6088,5246,Airport,,No Cars Available,2016-07-14 21:13:41,,14,21,7,Thursday,,,,,1,0,0
6089,5228,Airport,,No Cars Available,2016-07-14 21:14:49,,14,21,7,Thursday,,,,,1,0,0
6090,5249,Airport,,No Cars Available,2016-07-14 21:15:21,,14,21,7,Thursday,,,,,1,0,0
6091,5245,Airport,,No Cars Available,2016-07-14 21:17:05,,14,21,7,Thursday,,,,,1,0,0
6092,5257,Airport,,No Cars Available,2016-07-14 21:18:16,,14,21,7,Thursday,,,,,1,0,0
6093,5247,Airport,,No Cars Available,2016-07-14 21:18:25,,14,21,7,Thursday,,,,,1,0,0
6094,5244,Airport,,No Cars Available,2016-07-14 21:18:49,,14,21,7,Thursday,,,,,1,0,0
6095,5252,Airport,,No Cars Available,2016-07-14 21:22:57,,14,21,7,Thursday,,,,,1,0,0
6096,5250,Airport,,No Cars Available,2016-07-14 21:23:38,,14,21,7,Thursday,,,,,1,0,0
6097,5253,Airport,,No Cars Available,2016-07-14 21:23:40,,14,21,7,Thursday,,,,,1,0,0
6098,5256,Airport,,No Cars Available,2016-07-14 21:24:01,,14,21,7,Thursday,,,,,1,0,0
6099,5261,Airport,,No Cars Available,2016-07-14 21:25:25,,14,21,7,Thursday,,,,,1,0,0
6100,5260,Airport,,No Cars Available,2016-07-14 21:26:42,,14,21,7,Thursday,,,,,1,0,0
6101,5258,Airport,,No Cars Available,2016-07-14 21:27:13,,14,21,7,Thursday,,,,,1,0,0
6102,5267,Airport,,No Cars Available,2016-07-14 21:28:13,,14,21,7,Thursday,,,,,1,0,0
6103,5262,Airport,,No Cars Available,2016-07-14 21:28:54,,14,21,7,Thursday,,,,,1,0,0
6104,5259,Airport,,No Cars Available,2016-07-14 21:30:20,,14,21,7,Thursday,,,,,1,0,0
6105,5265,Airport,,No Cars Available,2016-07-14 21:30:22,,14,21,7,Thursday,,,,,1,0,0
6106,5280,Airport,,No Cars Available,2016-07-14 21:34:50,,14,21,7,Thursday,,,,,1,0,0
6107,5279,Airport,,No Cars Available,2016-07-14 21:34:54,,14,21,7,Thursday,,,,,1,0,0
6108,5264,Airport,,No Cars Available,2016-07-14 21:34:56,,14,21,7,Thursday,,,,,1,0,0
6109,5281,Airport,,No Cars Available,2016-07-14 21:35:55,,14,21,7,Thursday,,,,,1,0,0
6110,5269,Airport,,No Cars Available,2016-07-14 21:36:33,,14,21,7,Thursday,,,,,1,0,0
6111,5277,Airport,,No Cars Available,2016-07-14 21:37:00,,14,21,7,Thursday,,,,,1,0,0
6112,5282,Airport,,No Cars Available,2016-07-14 21:37:02,,14,21,7,Thursday,,,,,1,0,0
6113,5278,Airport,,No Cars Available,2016-07-14 21:38:13,,14,21,7,Thursday,,,,,1,0,0
6114,5283,Airport,,No Cars Available,2016-07-14 21:39:15,,14,21,7,Thursday,,,,,1,0,0
6115,5274,Airport,,No Cars Available,2016-07-14 21:40:58,,14,21,7,Thursday,,,,,1,0,0
6116,5301,Airport,,No Cars Available,2016-07-14 21:48:17,,14,21,7,Thursday,,,,,1,0,0
6117,5296,Airport,,No Cars Available,2016-07-14 21:49:15,,14,21,7,Thursday,,,,,1,0,0
6118,5299,Airport,,No Cars Available,2016-07-14 21:49:20,,14,21,7,Thursday,,,,,1,0,0
6119,5293,Airport,,No Cars Available,2016-07-14 21:50:36,,14,21,7,Thursday,,,,,1,0,0
6120,5292,Airport,,No Cars Available,2016-07-14 21:52:13,,14,21,7,Thursday,,,,,1,0,0
6121,5302,Airport,,No Cars Available,2016-07-14 21:53:35,,14,21,7,Thursday,,,,,1,0,0
6122,5303,Airport,,No Cars Available,2016-07-14 21:54:00,,14,21,7,Thursday,,,,,1,0,0
6123,5298,Airport,,No Cars Available,2016-07-14 21:54:37,,14,21,7,Thursday,,,,,1,0,0
6124,5304,Airport,,No Cars Available,2016-07-14 21:56:00,,14,21,7,Thursday,,,,,1,0,0
6125,5305,Airport,,No Cars Available,2016-07-14 21:56:02,,14,21,7,Thursday,,,,,1,0,0
6126,5308,Airport,,No Cars Available,2016-07-14 21:58:07,,14,21,7,Thursday,,,,,1,0,0
6127,5309,Airport,,No Cars Available,2016-07-14 21:58:18,,14,21,7,Thursday,,,,,1,0,0
6128,5312,Airport,,No Cars Available,2016-07-14 21:58:40,,14,21,7,Thursday,,,,,1,0,0
6129,5311,Airport,,No Cars Available,2016-07-14 22:00:48,,14,22,7,Thursday,,,,,1,0,0
6130,5306,Airport,,No Cars Available,2016-07-14 22:01:48,,14,22,7,Thursday,,,,,1,0,0
6131,5307,Airport,,No Cars Available,2016-07-14 22:03:36,,14,22,7,Thursday,,,,,1,0,0
6132,5310,Airport,,No Cars Available,2016-07-14 22:04:21,,14,22,7,Thursday,,,,,1,0,0
6133,5315,Airport,,No Cars Available,2016-07-14 22:05:34,,14,22,7,Thursday,,,,,1,0,0
6134,5314,Airport,,No Cars Available,2016-07-14 22:05:56,,14,22,7,Thursday,,,,,1,0,0
6135,5322,Airport,,No Cars Available,2016-07-14 22:06:23,,14,22,7,Thursday,,,,,1,0,0
6136,5316,Airport,,No Cars Available,2016-07-14 22:06:30,,14,22,7,Thursday,,,,,1,0,0
6137,5319,Airport,,No Cars Available,2016-07-14 22:08:03,,14,22,7,Thursday,,,,,1,0,0
6138,5317,Airport,,No Cars Available,2016-07-14 22:09:42,,14,22,7,Thursday,,,,,1,0,0
6139,5323,Airport,,No Cars Available,2016-07-14 22:13:46,,14,22,7,Thursday,,,,,1,0,0
6140,5320,Airport,,No Cars Available,2016-07-14 22:13:58,,14,22,7,Thursday,,,,,1,0,0
6141,5324,Airport,,No Cars Available,2016-07-14 22:14:46,,14,22,7,Thursday,,,,,1,0,0
6142,5329,Airport,,No Cars Available,2016-07-14 22:15:42,,14,22,7,Thursday,,,,,1,0,0
6143,5330,Airport,,No Cars Available,2016-07-14 22:19:56,,14,22,7,Thursday,,,,,1,0,0
6144,5331,Airport,,No Cars Available,2016-07-14 22:20:30,,14,22,7,Thursday,,,,,1,0,0
6145,5333,Airport,,No Cars Available,2016-07-14 22:22:35,,14,22,7,Thursday,,,,,1,0,0
6146,5332,City,,No Cars Available,2016-07-14 22:22:39,,14,22,7,Thursday,,,,,1,0,0
6147,5334,City,,No Cars Available,2016-07-14 22:23:02,,14,22,7,Thursday,,,,,1,0,0
6148,5339,City,,No Cars Available,2016-07-14 22:28:16,,14,22,7,Thursday,,,,,1,0,0
6149,5343,City,,No Cars Available,2016-07-14 22:35:51,,14,22,7,Thursday,,,,,1,0,0
6150,5346,Airport,,No Cars Available,2016-07-14 22:46:35,,14,22,7,Thursday,,,,,1,0,0
6151,5353,Airport,,No Cars Available,2016-07-14 22:54:09,,14,22,7,Thursday,,,,,1,0,0
6152,5351,City,,No Cars Available,2016-07-14 22:54:12,,14,22,7,Thursday,,,,,1,0,0
6153,5356,Airport,,No Cars Available,2016-07-14 23:06:44,,14,23,7,Thursday,,,,,1,0,0
6154,5355,City,,No Cars Available,2016-07-14 23:10:05,,14,23,7,Thursday,,,,,1,0,0
6155,5363,Airport,,No Cars Available,2016-07-14 23:19:41,,14,23,7,Thursday,,,,,1,0,0
6156,5362,Airport,,No Cars Available,2016-07-14 23:22:24,,14,23,7,Thursday,,,,,1,0,0
6157,5361,Airport,,No Cars Available,2016-07-14 23:22:28,,14,23,7,Thursday,,,,,1,0,0
6158,5365,City,,No Cars Available,2016-07-14 23:24:27,,14,23,7,Thursday,,,,,1,0,0
6159,5372,City,,No Cars Available,2016-07-14 23:38:08,,14,23,7,Thursday,,,,,1,0,0
6160,5369,Airport,,No Cars Available,2016-07-14 23:39:47,,14,23,7,Thursday,,,,,1,0,0
6161,5371,Airport,,No Cars Available,2016-07-14 23:41:09,,14,23,7,Thursday,,,,,1,0,0
6162,5375,Airport,,No Cars Available,2016-07-14 23:42:27,,14,23,7,Thursday,,,,,1,0,0
6163,5376,City,,No Cars Available,2016-07-14 23:43:02,,14,23,7,Thursday,,,,,1,0,0
6164,5378,Airport,,No Cars Available,2016-07-14 23:52:06,,14,23,7,Thursday,,,,,1,0,0
6165,6765,Airport,,No Cars Available,2016-07-15 00:09:09,,15,0,7,Friday,,,,,1,0,0
6166,5388,Airport,,No Cars Available,2016-07-15 00:19:05,,15,0,7,Friday,,,,,1,0,0
6167,5387,City,,No Cars Available,2016-07-15 00:19:53,,15,0,7,Friday,,,,,1,0,0
6168,5389,Airport,,No Cars Available,2016-07-15 00:20:15,,15,0,7,Friday,,,,,1,0,0
6169,5386,City,,No Cars Available,2016-07-15 00:20:52,,15,0,7,Friday,,,,,1,0,0
6170,5390,Airport,,No Cars Available,2016-07-15 00:26:36,,15,0,7,Friday,,,,,1,0,0
6171,5391,City,,No Cars Available,2016-07-15 00:26:39,,15,0,7,Friday,,,,,1,0,0
6172,5393,Airport,,No Cars Available,2016-07-15 00:30:35,,15,0,7,Friday,,,,,1,0,0
6173,5397,City,,No Cars Available,2016-07-15 00:52:01,,15,0,7,Friday,,,,,1,0,0
6174,5395,Airport,,No Cars Available,2016-07-15 00:53:01,,15,0,7,Friday,,,,,1,0,0
6175,5398,City,,No Cars Available,2016-07-15 01:02:15,,15,1,7,Friday,,,,,1,0,0
6176,5401,City,,No Cars Available,2016-07-15 01:04:28,,15,1,7,Friday,,,,,1,0,0
6177,5403,Airport,,No Cars Available,2016-07-15 01:14:00,,15,1,7,Friday,,,,,1,0,0
6178,5405,Airport,,No Cars Available,2016-07-15 01:20:44,,15,1,7,Friday,,,,,1,0,0
6179,5406,City,,No Cars Available,2016-07-15 01:27:47,,15,1,7,Friday,,,,,1,0,0
6180,5407,Airport,,No Cars Available,2016-07-15 01:31:34,,15,1,7,Friday,,,,,1,0,0
6181,5408,City,,No Cars Available,2016-07-15 01:37:01,,15,1,7,Friday,,,,,1,0,0
6182,5411,Airport,,No Cars Available,2016-07-15 01:43:11,,15,1,7,Friday,,,,,1,0,0
6183,5412,Airport,,No Cars Available,2016-07-15 01:49:06,,15,1,7,Friday,,,,,1,0,0
6184,5413,Airport,,No Cars Available,2016-07-15 01:50:12,,15,1,7,Friday,,,,,1,0,0
6185,5414,Airport,,No Cars Available,2016-07-15 01:51:08,,15,1,7,Friday,,,,,1,0,0
6186,5415,City,,No Cars Available,2016-07-15 01:51:17,,15,1,7,Friday,,,,,1,0,0
6187,5416,City,,No Cars Available,2016-07-15 01:53:20,,15,1,7,Friday,,,,,1,0,0
6188,5417,Airport,,No Cars Available,2016-07-15 01:59:17,,15,1,7,Friday,,,,,1,0,0
6189,5420,Airport,,No Cars Available,2016-07-15 02:09:15,,15,2,7,Friday,,,,,1,0,0
6190,5427,City,,No Cars Available,2016-07-15 02:20:24,,15,2,7,Friday,,,,,1,0,0
6191,5426,Airport,,No Cars Available,2016-07-15 02:22:32,,15,2,7,Friday,,,,,1,0,0
6192,5429,Airport,,No Cars Available,2016-07-15 02:38:44,,15,2,7,Friday,,,,,1,0,0
6193,5433,City,,No Cars Available,2016-07-15 02:41:29,,15,2,7,Friday,,,,,1,0,0
6194,5432,Airport,,No Cars Available,2016-07-15 02:42:51,,15,2,7,Friday,,,,,1,0,0
6195,5438,City,,No Cars Available,2016-07-15 02:59:36,,15,2,7,Friday,,,,,1,0,0
6196,5436,City,,No Cars Available,2016-07-15 02:59:38,,15,2,7,Friday,,,,,1,0,0
6197,5443,City,,No Cars Available,2016-07-15 03:03:18,,15,3,7,Friday,,,,,1,0,0
6198,5441,City,,No Cars Available,2016-07-15 03:06:28,,15,3,7,Friday,,,,,1,0,0
6199,5445,Airport,,No Cars Available,2016-07-15 03:07:48,,15,3,7,Friday,,,,,1,0,0
6200,5442,Airport,,No Cars Available,2016-07-15 03:08:38,,15,3,7,Friday,,,,,1,0,0
6201,5439,City,,No Cars Available,2016-07-15 03:13:10,,15,3,7,Friday,,,,,1,0,0
6202,5449,City,,No Cars Available,2016-07-15 03:18:52,,15,3,7,Friday,,,,,1,0,0
6203,5447,City,,No Cars Available,2016-07-15 03:19:59,,15,3,7,Friday,,,,,1,0,0
6204,5450,City,,No Cars Available,2016-07-15 03:21:40,,15,3,7,Friday,,,,,1,0,0
6205,5451,Airport,,No Cars Available,2016-07-15 03:25:14,,15,3,7,Friday,,,,,1,0,0
6206,5446,City,,No Cars Available,2016-07-15 03:25:23,,15,3,7,Friday,,,,,1,0,0
6207,5452,Airport,,No Cars Available,2016-07-15 03:28:06,,15,3,7,Friday,,,,,1,0,0
6208,5456,Airport,,No Cars Available,2016-07-15 03:45:59,,15,3,7,Friday,,,,,1,0,0
6209,5454,Airport,,No Cars Available,2016-07-15 03:47:26,,15,3,7,Friday,,,,,1,0,0
6210,5458,Airport,,No Cars Available,2016-07-15 04:00:41,,15,4,7,Friday,,,,,1,0,0
6211,5459,Airport,,No Cars Available,2016-07-15 04:03:50,,15,4,7,Friday,,,,,1,0,0
6212,5461,Airport,,No Cars Available,2016-07-15 04:10:18,,15,4,7,Friday,,,,,1,0,0
6213,5462,Airport,,No Cars Available,2016-07-15 04:20:15,,15,4,7,Friday,,,,,1,0,0
6214,5463,Airport,,No Cars Available,2016-07-15 04:20:46,,15,4,7,Friday,,,,,1,0,0
6215,5464,City,,No Cars Available,2016-07-15 04:21:04,,15,4,7,Friday,,,,,1,0,0
6216,5465,Airport,,No Cars Available,2016-07-15 04:29:02,,15,4,7,Friday,,,,,1,0,0
6217,5466,Airport,,No Cars Available,2016-07-15 04:31:33,,15,4,7,Friday,,,,,1,0,0
6218,5468,City,,No Cars Available,2016-07-15 04:37:39,,15,4,7,Friday,,,,,1,0,0
6219,5467,City,,No Cars Available,2016-07-15 04:42:16,,15,4,7,Friday,,,,,1,0,0
6220,5490,City,,No Cars Available,2016-07-15 04:50:21,,15,4,7,Friday,,,,,1,0,0
6221,5483,Airport,,No Cars Available,2016-07-15 04:51:09,,15,4,7,Friday,,,,,1,0,0
6222,5482,City,,No Cars Available,2016-07-15 04:51:13,,15,4,7,Friday,,,,,1,0,0
6223,5485,Airport,,No Cars Available,2016-07-15 04:54:24,,15,4,7,Friday,,,,,1,0,0
6224,5491,City,,No Cars Available,2016-07-15 04:56:23,,15,4,7,Friday,,,,,1,0,0
6225,5492,City,,No Cars Available,2016-07-15 05:01:35,,15,5,7,Friday,,,,,1,0,0
6226,5504,City,,No Cars Available,2016-07-15 05:05:11,,15,5,7,Friday,,,,,1,0,0
6227,5507,City,,No Cars Available,2016-07-15 05:07:43,,15,5,7,Friday,,,,,1,0,0
6228,5509,City,,No Cars Available,2016-07-15 05:08:36,,15,5,7,Friday,,,,,1,0,0
6229,5516,City,,No Cars Available,2016-07-15 05:09:02,,15,5,7,Friday,,,,,1,0,0
6230,5527,City,,No Cars Available,2016-07-15 05:17:35,,15,5,7,Friday,,,,,1,0,0
6231,5530,City,,No Cars Available,2016-07-15 05:19:19,,15,5,7,Friday,,,,,1,0,0
6232,5528,City,,No Cars Available,2016-07-15 05:19:40,,15,5,7,Friday,,,,,1,0,0
6233,5523,City,,No Cars Available,2016-07-15 05:20:53,,15,5,7,Friday,,,,,1,0,0
6234,5532,City,,No Cars Available,2016-07-15 05:22:55,,15,5,7,Friday,,,,,1,0,0
6235,5539,City,,No Cars Available,2016-07-15 05:25:38,,15,5,7,Friday,,,,,1,0,0
6236,5542,City,,No Cars Available,2016-07-15 05:28:04,,15,5,7,Friday,,,,,1,0,0
6237,5541,City,,No Cars Available,2016-07-15 05:28:50,,15,5,7,Friday,,,,,1,0,0
6238,5546,City,,No Cars Available,2016-07-15 05:33:09,,15,5,7,Friday,,,,,1,0,0
6239,5550,City,,No Cars Available,2016-07-15 05:33:11,,15,5,7,Friday,,,,,1,0,0
6240,5561,City,,No Cars Available,2016-07-15 05:40:28,,15,5,7,Friday,,,,,1,0,0
6241,5562,Airport,,No Cars Available,2016-07-15 05:43:37,,15,5,7,Friday,,,,,1,0,0
6242,5563,City,,No Cars Available,2016-07-15 05:45:23,,15,5,7,Friday,,,,,1,0,0
6243,5567,City,,No Cars Available,2016-07-15 05:48:23,,15,5,7,Friday,,,,,1,0,0
6244,5571,City,,No Cars Available,2016-07-15 05:52:11,,15,5,7,Friday,,,,,1,0,0
6245,5589,City,,No Cars Available,2016-07-15 05:54:44,,15,5,7,Friday,,,,,1,0,0
6246,5574,City,,No Cars Available,2016-07-15 05:55:11,,15,5,7,Friday,,,,,1,0,0
6247,5579,City,,No Cars Available,2016-07-15 05:56:56,,15,5,7,Friday,,,,,1,0,0
6248,5588,City,,No Cars Available,2016-07-15 05:58:33,,15,5,7,Friday,,,,,1,0,0
6249,5593,City,,No Cars Available,2016-07-15 06:02:17,,15,6,7,Friday,,,,,1,0,0
6250,5599,City,,No Cars Available,2016-07-15 06:09:11,,15,6,7,Friday,,,,,1,0,0
6251,5601,Airport,,No Cars Available,2016-07-15 06:09:52,,15,6,7,Friday,,,,,1,0,0
6252,5595,City,,No Cars Available,2016-07-15 06:10:06,,15,6,7,Friday,,,,,1,0,0
6253,5602,City,,No Cars Available,2016-07-15 06:10:37,,15,6,7,Friday,,,,,1,0,0
6254,5592,City,,No Cars Available,2016-07-15 06:10:58,,15,6,7,Friday,,,,,1,0,0
6255,5610,City,,No Cars Available,2016-07-15 06:16:34,,15,6,7,Friday,,,,,1,0,0
6256,5607,City,,No Cars Available,2016-07-15 06:18:51,,15,6,7,Friday,,,,,1,0,0
6257,5616,City,,No Cars Available,2016-07-15 06:21:03,,15,6,7,Friday,,,,,1,0,0
6258,5611,City,,No Cars Available,2016-07-15 06:21:15,,15,6,7,Friday,,,,,1,0,0
6259,5624,City,,No Cars Available,2016-07-15 06:29:49,,15,6,7,Friday,,,,,1,0,0
6260,5625,City,,No Cars Available,2016-07-15 06:31:11,,15,6,7,Friday,,,,,1,0,0
6261,5620,City,,No Cars Available,2016-07-15 06:34:55,,15,6,7,Friday,,,,,1,0,0
6262,5633,City,,No Cars Available,2016-07-15 06:41:27,,15,6,7,Friday,,,,,1,0,0
6263,5670,City,,No Cars Available,2016-07-15 06:57:40,,15,6,7,Friday,,,,,1,0,0
6264,5657,City,,No Cars Available,2016-07-15 07:01:00,,15,7,7,Friday,,,,,1,0,0
6265,5669,City,,No Cars Available,2016-07-15 07:02:35,,15,7,7,Friday,,,,,1,0,0
6266,5658,City,,No Cars Available,2016-07-15 07:03:18,,15,7,7,Friday,,,,,1,0,0
6267,5667,City,,No Cars Available,2016-07-15 07:07:53,,15,7,7,Friday,,,,,1,0,0
6268,5680,City,,No Cars Available,2016-07-15 07:08:09,,15,7,7,Friday,,,,,1,0,0
6269,5684,City,,No Cars Available,2016-07-15 07:19:18,,15,7,7,Friday,,,,,1,0,0
6270,5695,City,,No Cars Available,2016-07-15 07:26:20,,15,7,7,Friday,,,,,1,0,0
6271,5692,Airport,,No Cars Available,2016-07-15 07:27:30,,15,7,7,Friday,,,,,1,0,0
6272,5693,City,,No Cars Available,2016-07-15 07:27:37,,15,7,7,Friday,,,,,1,0,0
6273,5722,City,,No Cars Available,2016-07-15 07:39:22,,15,7,7,Friday,,,,,1,0,0
6274,5712,City,,No Cars Available,2016-07-15 07:39:41,,15,7,7,Friday,,,,,1,0,0
6275,5721,City,,No Cars Available,2016-07-15 07:41:08,,15,7,7,Friday,,,,,1,0,0
6276,5727,City,,No Cars Available,2016-07-15 07:41:36,,15,7,7,Friday,,,,,1,0,0
6277,5725,City,,No Cars Available,2016-07-15 07:42:22,,15,7,7,Friday,,,,,1,0,0
6278,5726,City,,No Cars Available,2016-07-15 07:46:01,,15,7,7,Friday,,,,,1,0,0
